incident_id,created_date,resolved_date,priority,category,assigned_team,sla_breached,reopen_count,resolution_minutes
301,2024-02-01 21:23:00,2024-02-02 01:56:00,Medium,Access,Support_Team,1,0,273
302,2024-03-12 04:44:00,2024-03-12 09:39:00,Low,Application,DB_Team,0,0,295
303,2024-01-14 04:35:00,2024-01-14 05:22:00,Low,Database,Security_Team,0,1,47
304,2024-06-07 11:38:00,2024-06-08 07:33:00,Low,Access,App_Team,1,0,1195
305,2024-05-08 07:34:00,2024-05-08 14:25:00,Medium,Network,Security_Team,1,1,411
306,2024-05-28 02:11:00,2024-05-28 09:50:00,Low,Application,Infra_Team,0,0,459
307,2024-03-10 20:33:00,2024-03-11 01:41:00,Low,Application,DB_Team,0,3,308
308,2024-03-09 15:48:00,2024-03-10 07:33:00,Low,Application,Security_Team,1,1,945
309,2024-06-19 11:53:00,2024-06-19 12:17:00,Medium,Application,DB_Team,0,1,24
310,2024-02-19 14:48:00,2024-02-20 01:51:00,Medium,Security,App_Team,1,0,663
311,2024-06-08 12:54:00,2024-06-08 22:24:00,Medium,Application,DB_Team,1,0,570
312,2024-05-02 14:36:00,2024-05-02 14:57:00,High,Security,DB_Team,1,0,21
313,2024-02-11 18:45:00,2024-02-12 14:58:00,Low,Database,DB_Team,1,0,1213
314,2024-01-17 19:14:00,2024-01-18 04:07:00,Low,Database,Support_Team,0,0,533
315,2024-02-26 05:35:00,2024-02-26 18:09:00,Medium,Database,DB_Team,1,0,754
316,2024-06-11 12:57:00,2024-06-12 09:18:00,Low,Access,Infra_Team,1,0,1221
317,2024-02-20 23:30:00,2024-02-21 05:10:00,Low,Security,Infra_Team,0,0,340
318,2024-01-19 20:58:00,2024-01-19 23:07:00,Medium,Application,Support_Team,1,1,129
319,2024-03-02 16:13:00,2024-03-02 19:23:00,Low,Application,DB_Team,0,1,190
320,2024-03-29 15:44:00,2024-03-30 01:08:00,Low,Application,Infra_Team,0,1,564
321,2024-02-19 03:05:00,2024-02-19 03:49:00,Medium,Database,App_Team,0,1,44
322,2024-01-04 01:37:00,2024-01-04 04:03:00,Medium,Application,App_Team,1,0,146
323,2024-01-23 21:42:00,2024-01-24 07:10:00,Medium,Database,Security_Team,1,0,568
324,2024-03-02 08:15:00,2024-03-02 09:46:00,High,Application,Security_Team,1,1,91
325,2024-03-13 11:19:00,2024-03-13 13:17:00,Low,Application,DB_Team,0,0,118
326,2024-06-18 01:07:00,2024-06-18 04:32:00,Low,Application,Security_Team,0,1,205
327,2024-06-28 01:17:00,2024-06-28 06:20:00,Medium,Network,Support_Team,1,1,303
328,2024-05-08 07:31:00,2024-05-08 12:32:00,Low,Application,App_Team,0,1,301
329,2024-01-27 16:34:00,2024-01-27 20:18:00,High,Application,Infra_Team,1,0,224
330,2024-04-09 11:48:00,2024-04-09 14:50:00,Medium,Network,Security_Team,1,1,182
331,2024-04-15 06:22:00,2024-04-15 09:29:00,Low,Application,Support_Team,0,0,187
332,2024-03-05 02:41:00,2024-03-05 10:19:00,Medium,Application,DB_Team,1,0,458
333,2024-03-12 14:59:00,2024-03-13 05:11:00,Low,Security,Security_Team,1,0,852
334,2024-04-01 16:22:00,2024-04-01 19:50:00,Low,Application,Infra_Team,0,0,208
335,2024-02-17 12:09:00,2024-02-17 14:33:00,Low,Application,Security_Team,0,1,144
336,2024-02-03 04:14:00,2024-02-03 05:15:00,High,Application,Infra_Team,1,0,61
337,2024-04-11 07:46:00,2024-04-12 19:04:00,Low,Network,Infra_Team,1,0,2118
338,2024-05-15 13:13:00,2024-05-15 14:58:00,High,Application,DB_Team,1,0,105
339,2024-06-25 21:15:00,2024-06-26 08:35:00,Low,Security,DB_Team,1,0,680
340,2024-05-11 23:33:00,2024-05-13 00:13:00,Low,Application,DB_Team,1,1,1480
341,2024-01-24 22:58:00,2024-01-25 13:16:00,Low,Application,Infra_Team,1,1,858
342,2024-03-06 09:26:00,2024-03-06 11:25:00,Low,Application,DB_Team,0,0,119
343,2024-06-20 08:53:00,2024-06-20 14:28:00,Medium,Application,Infra_Team,1,0,335
344,2024-02-13 14:59:00,2024-02-13 22:59:00,Medium,Application,Support_Team,1,2,480
345,2024-06-22 16:45:00,2024-06-22 18:11:00,Low,Network,DB_Team,0,2,86
346,2024-03-20 17:28:00,2024-03-21 08:41:00,Medium,Database,Infra_Team,1,1,913
347,2024-05-31 03:49:00,2024-05-31 14:33:00,Low,Database,Security_Team,1,0,644
348,2024-05-13 20:54:00,2024-05-13 21:14:00,Medium,Application,Security_Team,0,0,20
349,2024-01-24 03:56:00,2024-01-24 07:10:00,High,Application,App_Team,1,0,194
350,2024-01-24 15:03:00,2024-01-24 17:29:00,Medium,Application,Security_Team,1,0,146
351,2024-06-07 11:14:00,2024-06-07 12:46:00,High,Database,Security_Team,1,1,92
352,2024-02-09 08:40:00,2024-02-09 13:46:00,Low,Application,Security_Team,0,0,306
353,2024-05-08 04:00:00,2024-05-08 11:13:00,Low,Application,App_Team,0,0,433
354,2024-06-27 01:58:00,2024-06-27 09:11:00,Low,Application,Infra_Team,0,0,433
355,2024-02-22 03:08:00,2024-02-22 05:27:00,Low,Security,Support_Team,0,0,139
356,2024-03-09 02:14:00,2024-03-09 08:44:00,Low,Application,Security_Team,0,1,390
357,2024-05-26 06:05:00,2024-05-26 11:17:00,Medium,Network,App_Team,1,0,312
358,2024-04-25 12:02:00,2024-04-25 12:11:00,Low,Application,App_Team,0,0,9
359,2024-03-04 09:07:00,2024-03-04 10:17:00,Medium,Network,DB_Team,1,1,70
360,2024-04-04 13:53:00,2024-04-04 14:57:00,High,Application,App_Team,1,0,64
361,2024-05-10 01:41:00,2024-05-12 22:54:00,Low,Application,Support_Team,1,0,4153
362,2024-05-27 01:19:00,2024-05-27 12:10:00,Low,Application,App_Team,1,0,651
363,2024-01-11 19:27:00,2024-01-12 03:46:00,Medium,Application,Support_Team,1,0,499
364,2024-04-11 09:36:00,2024-04-11 23:17:00,Medium,Application,Security_Team,1,0,821
365,2024-06-10 08:14:00,2024-06-10 10:46:00,Low,Application,DB_Team,0,0,152
366,2024-01-19 15:01:00,2024-01-19 18:50:00,Medium,Application,Infra_Team,1,0,229
367,2024-04-04 18:57:00,2024-04-04 19:21:00,Medium,Application,App_Team,0,1,24
368,2024-05-08 20:27:00,2024-05-09 00:54:00,Medium,Application,App_Team,1,0,267
369,2024-04-01 06:45:00,2024-04-01 09:49:00,Medium,Access,Security_Team,1,0,184
370,2024-06-24 03:13:00,2024-06-24 04:13:00,Medium,Application,DB_Team,1,0,60
371,2024-01-04 19:23:00,2024-01-05 19:07:00,Low,Access,Support_Team,1,1,1424
372,2024-02-03 15:53:00,2024-02-03 16:30:00,High,Application,DB_Team,1,0,37
373,2024-03-28 19:43:00,2024-03-29 02:01:00,Low,Application,DB_Team,0,0,378
374,2024-06-09 09:49:00,2024-06-09 11:51:00,Low,Network,Infra_Team,0,0,122
375,2024-01-02 19:06:00,2024-01-03 01:33:00,Medium,Application,App_Team,1,0,387
376,2024-04-23 15:47:00,2024-04-23 18:47:00,Low,Access,Support_Team,0,0,180
377,2024-03-25 14:23:00,2024-03-26 03:45:00,Low,Application,Infra_Team,1,0,802
378,2024-06-15 06:05:00,2024-06-15 07:24:00,Low,Database,App_Team,0,1,79
379,2024-03-29 18:39:00,2024-03-30 07:20:00,Low,Security,Security_Team,1,0,761
380,2024-03-12 15:24:00,2024-03-12 15:36:00,High,Application,Infra_Team,0,0,12
381,2024-02-03 15:42:00,2024-02-03 23:23:00,Medium,Access,Security_Team,1,1,461
382,2024-04-24 05:16:00,2024-04-24 06:16:00,High,Application,App_Team,1,0,60
383,2024-02-27 16:09:00,2024-02-27 18:54:00,Low,Database,Infra_Team,0,0,165
384,2024-02-14 04:42:00,2024-02-15 07:53:00,Low,Application,DB_Team,1,0,1631
385,2024-01-02 06:47:00,2024-01-02 07:19:00,Medium,Application,Support_Team,0,0,32
386,2024-03-29 10:09:00,2024-03-29 10:18:00,Medium,Network,App_Team,0,0,9
387,2024-05-30 10:05:00,2024-05-30 20:34:00,Low,Application,Security_Team,1,0,629
388,2024-03-01 11:51:00,2024-03-02 14:37:00,Low,Application,Support_Team,1,1,1606
389,2024-02-09 01:03:00,2024-02-09 04:39:00,Low,Network,DB_Team,0,0,216
390,2024-03-07 00:14:00,2024-03-07 02:01:00,High,Application,DB_Team,1,0,107
391,2024-02-05 18:00:00,2024-02-06 05:44:00,Low,Application,Support_Team,1,0,704
392,2024-01-30 08:09:00,2024-01-30 17:47:00,Low,Network,DB_Team,0,0,578
393,2024-01-18 05:30:00,2024-01-18 09:41:00,Low,Network,Security_Team,0,1,251
394,2024-01-30 09:38:00,2024-01-30 11:26:00,Low,Database,DB_Team,0,1,108
395,2024-06-23 17:21:00,2024-06-24 20:20:00,Low,Application,Support_Team,1,1,1619
396,2024-01-17 19:46:00,2024-01-17 19:54:00,Medium,Application,App_Team,0,0,8
397,2024-05-22 08:05:00,2024-05-22 17:26:00,Low,Application,Security_Team,0,0,561
398,2024-06-14 00:25:00,2024-06-14 01:00:00,High,Application,DB_Team,1,0,35
399,2024-03-16 00:11:00,2024-03-16 21:47:00,Low,Application,Support_Team,1,1,1296
400,2024-06-12 12:20:00,2024-06-12 13:27:00,Medium,Application,App_Team,1,0,67
401,2024-01-17 08:20:00,2024-01-17 08:33:00,Low,Application,Support_Team,0,1,13
402,2024-05-26 09:41:00,2024-05-26 11:24:00,High,Application,Support_Team,1,0,103
403,2024-06-19 16:10:00,2024-06-20 01:51:00,Low,Application,App_Team,0,0,581
404,2024-02-25 10:28:00,2024-02-26 07:42:00,Low,Application,Infra_Team,1,0,1274
405,2024-03-21 14:10:00,2024-03-21 14:13:00,Medium,Network,DB_Team,0,0,3
406,2024-04-06 04:34:00,2024-04-06 18:22:00,Medium,Network,Support_Team,1,1,828
407,2024-04-02 22:29:00,2024-04-03 03:59:00,Medium,Database,Security_Team,1,0,330
408,2024-03-06 06:33:00,2024-03-06 08:51:00,Low,Application,Infra_Team,0,1,138
409,2024-06-17 18:57:00,2024-06-18 00:44:00,Low,Network,Support_Team,0,0,347
410,2024-03-26 10:50:00,2024-03-26 10:55:00,High,Network,Infra_Team,0,0,5
411,2024-04-15 12:11:00,2024-04-16 04:15:00,Low,Database,DB_Team,1,0,964
412,2024-02-18 17:23:00,2024-02-19 04:28:00,Low,Application,App_Team,1,0,665
413,2024-05-31 19:10:00,2024-06-01 01:05:00,Low,Application,Support_Team,0,0,355
414,2024-05-17 15:11:00,2024-05-17 20:27:00,Low,Application,App_Team,0,0,316
415,2024-05-09 00:12:00,2024-05-09 04:25:00,Low,Database,DB_Team,0,0,253
416,2024-06-07 02:22:00,2024-06-07 10:07:00,Low,Access,Security_Team,0,0,465
417,2024-05-02 16:56:00,2024-05-04 02:04:00,Low,Network,App_Team,1,0,1988
418,2024-02-10 02:10:00,2024-02-10 03:37:00,Medium,Application,Support_Team,1,0,87
419,2024-01-28 09:22:00,2024-01-28 13:01:00,Low,Network,App_Team,0,0,219
420,2024-06-03 22:51:00,2024-06-03 23:29:00,Low,Security,DB_Team,0,0,38
421,2024-01-21 04:28:00,2024-01-21 09:55:00,Medium,Network,DB_Team,1,0,327
422,2024-02-14 02:55:00,2024-02-14 05:51:00,High,Application,Support_Team,1,0,176
423,2024-04-09 07:02:00,2024-04-09 07:58:00,Low,Security,DB_Team,0,0,56
424,2024-01-09 01:36:00,2024-01-09 09:48:00,Low,Network,Infra_Team,0,0,492
425,2024-04-12 17:58:00,2024-04-13 00:48:00,Low,Network,App_Team,0,0,410
426,2024-03-21 17:42:00,2024-03-22 14:13:00,Low,Security,DB_Team,1,1,1231
427,2024-03-04 15:39:00,2024-03-04 16:17:00,High,Database,Infra_Team,1,0,38
428,2024-02-02 01:19:00,2024-02-02 06:41:00,Low,Database,Infra_Team,0,0,322
429,2024-03-10 06:59:00,2024-03-10 21:56:00,Medium,Application,Security_Team,1,0,897
430,2024-05-13 01:56:00,2024-05-14 13:56:00,Low,Application,Support_Team,1,0,2160
431,2024-01-05 00:21:00,2024-01-05 02:48:00,Low,Application,App_Team,0,0,147
432,2024-02-15 18:02:00,2024-02-16 18:47:00,Low,Application,DB_Team,1,0,1485
433,2024-06-02 03:34:00,2024-06-02 23:16:00,Low,Application,Support_Team,1,0,1182
434,2024-01-27 23:57:00,2024-01-28 14:05:00,Low,Application,Support_Team,1,1,848
435,2024-04-06 12:14:00,2024-04-06 16:15:00,Medium,Application,App_Team,1,0,241
436,2024-03-30 23:21:00,2024-04-02 04:05:00,Low,Network,Infra_Team,1,1,3164
437,2024-02-16 08:22:00,2024-02-16 15:42:00,Medium,Network,Infra_Team,1,1,440
438,2024-04-21 19:14:00,2024-04-22 05:18:00,Low,Security,Support_Team,1,1,604
439,2024-01-21 19:57:00,2024-01-22 10:17:00,Low,Application,App_Team,1,0,860
440,2024-04-30 19:57:00,2024-05-01 11:26:00,Medium,Application,Support_Team,1,2,929
441,2024-01-20 00:58:00,2024-01-21 00:44:00,Low,Database,DB_Team,1,1,1426
442,2024-06-02 13:59:00,2024-06-03 00:34:00,Medium,Application,Security_Team,1,0,635
443,2024-05-07 09:55:00,2024-05-07 11:43:00,High,Database,Security_Team,1,0,108
444,2024-06-13 11:14:00,2024-06-13 12:00:00,Medium,Application,Support_Team,0,0,46
445,2024-06-01 02:45:00,2024-06-01 09:54:00,Medium,Application,Infra_Team,1,0,429
446,2024-06-05 23:17:00,2024-06-06 14:45:00,Low,Network,Support_Team,1,0,928
447,2024-03-21 11:57:00,2024-03-21 16:29:00,Low,Application,Support_Team,0,0,272
448,2024-01-16 09:39:00,2024-01-16 12:46:00,High,Application,Infra_Team,1,0,187
449,2024-04-26 23:41:00,2024-04-27 05:34:00,Medium,Network,Security_Team,1,1,353
450,2024-06-23 05:55:00,2024-06-23 07:30:00,Medium,Security,Support_Team,1,0,95
451,2024-01-28 16:38:00,2024-01-29 04:52:00,Medium,Security,DB_Team,1,0,734
452,2024-05-15 08:52:00,2024-05-16 09:47:00,Low,Application,Security_Team,1,0,1495
453,2024-05-21 04:44:00,2024-05-22 14:18:00,Low,Security,Infra_Team,1,2,2014
454,2024-05-22 00:56:00,2024-05-22 09:40:00,Medium,Security,DB_Team,1,0,524
455,2024-03-27 01:23:00,2024-03-27 09:13:00,Low,Application,Support_Team,0,0,470
456,2024-01-04 14:24:00,2024-01-05 15:13:00,Low,Database,App_Team,1,2,1489
457,2024-04-30 21:10:00,2024-05-01 00:26:00,Medium,Application,DB_Team,1,0,196
458,2024-04-03 00:55:00,2024-04-03 02:33:00,Medium,Access,Infra_Team,1,0,98
459,2024-01-24 07:17:00,2024-01-24 12:32:00,Low,Application,DB_Team,0,0,315
460,2024-06-05 00:42:00,2024-06-05 04:55:00,Low,Application,Security_Team,0,0,253
461,2024-02-06 16:32:00,2024-02-06 16:47:00,Medium,Application,App_Team,0,0,15
462,2024-06-19 22:16:00,2024-06-21 00:39:00,Medium,Access,Security_Team,1,0,1583
463,2024-01-18 14:06:00,2024-01-18 17:00:00,Medium,Application,Infra_Team,1,0,174
464,2024-02-23 14:10:00,2024-02-23 17:07:00,Low,Application,Support_Team,0,2,177
465,2024-02-03 07:34:00,2024-02-03 08:38:00,High,Database,Infra_Team,1,2,64
466,2024-05-13 20:05:00,2024-05-14 07:29:00,Low,Application,Security_Team,1,0,684
467,2024-01-15 07:41:00,2024-01-16 12:03:00,Medium,Network,Security_Team,1,0,1702
468,2024-02-01 21:24:00,2024-02-02 14:33:00,Medium,Security,Security_Team,1,0,1029
469,2024-01-05 01:48:00,2024-01-05 13:01:00,Low,Database,Support_Team,1,0,673
470,2024-03-17 14:44:00,2024-03-17 16:18:00,Medium,Application,DB_Team,1,0,94
471,2024-06-09 18:42:00,2024-06-09 21:41:00,Low,Network,App_Team,0,0,179
472,2024-06-03 16:29:00,2024-06-03 19:30:00,High,Database,Support_Team,1,0,181
473,2024-05-01 10:46:00,2024-05-01 11:28:00,Low,Network,App_Team,0,4,42
474,2024-06-26 00:34:00,2024-06-26 01:34:00,High,Database,DB_Team,1,1,60
475,2024-06-20 06:36:00,2024-06-20 07:36:00,Medium,Application,Security_Team,1,1,60
476,2024-03-24 21:36:00,2024-03-25 00:38:00,Low,Application,Infra_Team,0,0,182
477,2024-05-27 16:36:00,2024-05-28 03:23:00,Low,Database,App_Team,1,0,647
478,2024-05-25 22:56:00,2024-05-25 23:07:00,High,Application,DB_Team,0,1,11
479,2024-06-19 04:02:00,2024-06-19 04:51:00,Medium,Application,App_Team,0,2,49
480,2024-04-19 22:55:00,2024-04-20 02:13:00,High,Access,Infra_Team,1,0,198
481,2024-06-10 06:17:00,2024-06-10 11:05:00,Medium,Application,App_Team,1,0,288
482,2024-04-24 14:33:00,2024-04-24 17:42:00,Medium,Application,App_Team,1,0,189
483,2024-06-09 09:05:00,2024-06-09 10:53:00,Medium,Access,App_Team,1,0,108
484,2024-05-05 14:29:00,2024-05-05 22:42:00,Low,Application,Security_Team,0,0,493
485,2024-04-17 07:09:00,2024-04-17 10:08:00,Low,Database,DB_Team,0,0,179
486,2024-04-05 03:27:00,2024-04-05 04:24:00,Low,Network,Infra_Team,0,1,57
487,2024-01-28 16:26:00,2024-01-28 17:44:00,High,Application,App_Team,1,0,78
488,2024-01-23 08:22:00,2024-01-24 05:15:00,Low,Application,Support_Team,1,0,1253
489,2024-04-09 10:23:00,2024-04-09 12:38:00,High,Database,Security_Team,1,0,135
490,2024-04-15 12:16:00,2024-04-15 14:07:00,Medium,Security,DB_Team,1,1,111
491,2024-04-20 16:19:00,2024-04-21 05:12:00,Low,Application,Support_Team,1,1,773
492,2024-02-14 18:45:00,2024-02-15 02:08:00,Medium,Access,Support_Team,1,1,443
493,2024-05-31 19:56:00,2024-06-01 09:36:00,Low,Application,DB_Team,1,0,820
494,2024-04-10 01:43:00,2024-04-10 04:30:00,High,Application,Security_Team,1,0,167
495,2024-03-14 11:38:00,2024-03-15 13:09:00,Low,Application,App_Team,1,1,1531
496,2024-03-26 11:27:00,2024-03-27 08:25:00,Low,Network,Security_Team,1,0,1258
497,2024-02-14 14:51:00,2024-02-14 19:44:00,Low,Application,DB_Team,0,1,293
498,2024-02-19 15:41:00,2024-02-20 12:07:00,Low,Access,Security_Team,1,1,1226
499,2024-05-24 00:58:00,2024-05-24 01:02:00,Low,Network,DB_Team,0,0,4
500,2024-02-05 06:51:00,2024-02-05 18:21:00,Low,Application,App_Team,1,1,690
501,2024-04-19 10:46:00,2024-04-19 12:34:00,Medium,Application,Security_Team,1,0,108
502,2024-05-18 07:36:00,2024-05-18 16:55:00,Low,Application,App_Team,0,1,559
503,2024-03-02 20:41:00,2024-03-03 13:51:00,Low,Access,DB_Team,1,0,1030
504,2024-03-24 05:14:00,2024-03-25 20:47:00,Low,Network,Support_Team,1,0,2373
505,2024-03-30 16:17:00,2024-03-30 22:17:00,Medium,Network,Security_Team,1,1,360
506,2024-01-26 01:29:00,2024-01-27 10:42:00,Low,Application,Security_Team,1,0,1993
507,2024-06-10 05:49:00,2024-06-10 06:39:00,Low,Application,DB_Team,0,0,50
508,2024-05-21 17:28:00,2024-05-22 08:14:00,Low,Application,Support_Team,1,0,886
509,2024-03-29 01:40:00,2024-03-29 06:54:00,Medium,Application,DB_Team,1,0,314
510,2024-05-06 07:08:00,2024-05-06 18:46:00,Low,Database,Support_Team,1,0,698
511,2024-01-27 00:06:00,2024-01-28 00:43:00,Low,Database,DB_Team,1,2,1477
512,2024-02-02 06:43:00,2024-02-02 06:59:00,High,Access,Security_Team,1,1,16
513,2024-05-15 12:30:00,2024-05-15 12:38:00,Medium,Application,App_Team,0,0,8
514,2024-01-28 11:59:00,2024-01-28 20:01:00,Low,Network,Security_Team,0,1,482
515,2024-03-04 09:41:00,2024-03-04 10:51:00,High,Security,Support_Team,1,0,70
516,2024-03-08 02:44:00,2024-03-11 00:57:00,Low,Application,DB_Team,1,0,4213
517,2024-04-01 17:41:00,2024-04-01 21:17:00,Medium,Application,Support_Team,1,0,216
518,2024-04-19 16:11:00,2024-04-20 11:11:00,Low,Access,DB_Team,1,0,1140
519,2024-05-08 04:42:00,2024-05-08 06:11:00,Medium,Network,App_Team,1,0,89
520,2024-02-25 18:36:00,2024-02-26 08:17:00,Low,Access,Support_Team,1,0,821
521,2024-01-31 21:22:00,2024-02-01 01:11:00,Low,Application,App_Team,0,1,229
522,2024-06-06 03:02:00,2024-06-06 04:09:00,High,Application,Support_Team,1,1,67
523,2024-02-01 01:58:00,2024-02-01 14:10:00,Low,Security,Support_Team,1,0,732
524,2024-05-09 15:05:00,2024-05-09 17:00:00,Medium,Application,Support_Team,1,1,115
525,2024-04-21 11:14:00,2024-04-22 00:42:00,Medium,Application,DB_Team,1,0,808
526,2024-05-05 12:16:00,2024-05-05 15:08:00,Low,Application,Infra_Team,0,0,172
527,2024-01-23 06:01:00,2024-01-23 12:20:00,Medium,Network,Security_Team,1,0,379
528,2024-01-12 03:12:00,2024-01-13 03:10:00,Low,Network,Support_Team,1,0,1438
529,2024-04-29 06:51:00,2024-04-30 03:32:00,Medium,Database,DB_Team,1,0,1241
530,2024-05-09 04:58:00,2024-05-10 05:19:00,Low,Application,Security_Team,1,1,1461
531,2024-05-17 16:01:00,2024-05-17 19:44:00,High,Database,Support_Team,1,1,223
532,2024-05-16 22:35:00,2024-05-17 00:16:00,Low,Application,App_Team,0,0,101
533,2024-02-07 05:01:00,2024-02-07 20:14:00,Medium,Application,DB_Team,1,0,913
534,2024-01-08 07:03:00,2024-01-08 10:14:00,High,Database,App_Team,1,0,191
535,2024-05-04 13:27:00,2024-05-04 13:41:00,High,Database,Infra_Team,0,0,14
536,2024-03-05 17:09:00,2024-03-06 07:02:00,Low,Database,Support_Team,1,0,833
537,2024-06-03 20:16:00,2024-06-03 21:36:00,Medium,Application,Infra_Team,1,0,80
538,2024-06-23 07:35:00,2024-06-23 08:22:00,Low,Application,Support_Team,0,0,47
539,2024-06-15 03:29:00,2024-06-15 05:21:00,Medium,Application,Support_Team,1,1,112
540,2024-03-24 00:03:00,2024-03-24 07:20:00,Low,Access,DB_Team,0,0,437
541,2024-01-19 21:58:00,2024-01-19 22:52:00,Low,Application,Security_Team,0,0,54
542,2024-03-04 09:37:00,2024-03-04 13:32:00,Medium,Application,DB_Team,1,0,235
543,2024-02-15 11:19:00,2024-02-15 15:27:00,Low,Database,DB_Team,0,0,248
544,2024-01-24 15:54:00,2024-01-25 15:30:00,Low,Application,Infra_Team,1,1,1416
545,2024-03-31 01:08:00,2024-03-31 08:59:00,Low,Database,Security_Team,0,0,471
546,2024-05-23 06:06:00,2024-05-23 07:45:00,Medium,Database,Infra_Team,1,1,99
547,2024-02-13 10:58:00,2024-02-13 15:06:00,Medium,Application,App_Team,1,0,248
548,2024-06-24 23:21:00,2024-06-25 01:46:00,High,Application,DB_Team,1,0,145
549,2024-02-22 02:04:00,2024-02-22 02:11:00,Low,Network,Support_Team,0,0,7
550,2024-04-05 14:35:00,2024-04-05 23:20:00,Low,Database,App_Team,0,0,525
551,2024-05-21 16:18:00,2024-05-21 21:28:00,Low,Network,App_Team,0,0,310
552,2024-04-14 13:20:00,2024-04-14 13:49:00,Medium,Application,Security_Team,0,0,29
553,2024-04-23 00:08:00,2024-04-23 01:50:00,Low,Network,DB_Team,0,0,102
554,2024-02-19 09:33:00,2024-02-19 16:34:00,Medium,Database,App_Team,1,1,421
555,2024-05-30 22:15:00,2024-05-31 00:26:00,Low,Application,Security_Team,0,0,131
556,2024-04-17 11:00:00,2024-04-17 23:08:00,Low,Application,Infra_Team,1,0,728
557,2024-03-07 02:32:00,2024-03-07 02:35:00,High,Application,Security_Team,0,1,3
558,2024-04-13 23:44:00,2024-04-14 09:05:00,Low,Security,App_Team,0,0,561
559,2024-06-18 17:05:00,2024-06-19 17:39:00,Low,Network,App_Team,1,0,1474
560,2024-02-25 01:12:00,2024-02-25 20:37:00,Low,Security,Security_Team,1,0,1165
561,2024-04-30 07:37:00,2024-05-01 03:51:00,Low,Database,Security_Team,1,0,1214
562,2024-05-15 09:51:00,2024-05-16 12:52:00,Low,Application,App_Team,1,0,1621
563,2024-05-03 12:14:00,2024-05-04 08:37:00,Low,Security,App_Team,1,0,1223
564,2024-02-09 23:51:00,2024-02-10 01:54:00,High,Access,Support_Team,1,0,123
565,2024-02-12 13:00:00,2024-02-12 15:37:00,High,Network,Infra_Team,1,0,157
566,2024-06-13 18:06:00,2024-06-13 18:50:00,Low,Application,Support_Team,0,0,44
567,2024-02-22 18:29:00,2024-02-22 20:34:00,Low,Application,Infra_Team,0,1,125
568,2024-02-07 18:53:00,2024-02-08 17:13:00,Medium,Database,Security_Team,1,0,1340
